lat,lon,sst
41.51,-71.41,21.71
41.51,-71.39,21.73
41.51,-71.23,21.84
41.51,-71.21,21.88
41.51,-71.01,21.46
41.51,-70.97,21.77
41.51,-70.95,21.61
41.51,-70.93,21.62
41.51,-70.67,21.9
41.51,-70.65,21.93
41.51,-70.63,21.99
41.51,-70.61,22.07
41.51,-70.59,22.15
41.51,-70.57,22.2
41.51,-70.55,22.31
41.51,-70.53,22.32
41.51,-70.51,22.31
41.51,-70.49,22.35
41.51,-70.47,22.39
41.51,-70.45,22.46
41.51,-70.43,22.52
41.51,-70.41,22.57
41.51,-70.39,22.65
41.51,-70.37,22.66
41.51,-70.35,22.68
41.51,-70.33,22.67
41.51,-70.31,22.62
41.51,-70.29,22.51
41.51,-70.27,22.4
41.51,-70.25,22.41
41.51,-70.23,22.37
41.51,-70.21,22.27
41.51,-70.19,22.03
41.51,-70.17,21.62
41.51,-70.15,21.33
41.51,-70.13,20.9
41.51,-70.11,20.85
41.51,-69.87,18.41
41.51,-69.85,18.6
41.51,-69.83,18.75
41.51,-69.81,18.75
41.51,-69.79,18.75
41.51,-69.77,18.74
41.51,-69.75,18.69
41.51,-69.73,18.66
41.51,-69.67,18.66
41.51,-69.47,19.03
41.51,-69.27,19.14
41.49,-71.23,21.67
41.49,-71.21,21.69
41.49,-71.07,21.55
41.49,-71.05,21.78
41.49,-71.03,21.35
41.49,-71.01,21.44
41.49,-70.99,21.47
41.49,-70.97,21.47
41.49,-70.95,21.48
41.49,-70.69,21.83
41.49,-70.67,21.86
41.49,-70.65,21.94
41.49,-70.63,21.96
41.49,-70.61,21.8
41.49,-70.59,21.81
41.49,-70.57,21.81
41.49,-70.55,21.89
41.49,-70.53,22.07
41.49,-70.51,22.13
41.49,-70.49,22.21
41.49,-70.47,22.28
41.49,-70.45,22.35
41.49,-70.43,22.4
41.49,-70.41,22.49
41.49,-70.39,22.6
41.49,-70.37,22.62
41.49,-70.35,22.62
41.49,-70.33,22.6
41.49,-70.31,22.45
41.49,-70.29,22.27
41.49,-70.27,22.23
41.49,-70.25,22.26
41.49,-70.23,22.26
41.49,-70.21,22.21
41.49,-70.19,21.54
41.49,-70.17,21.29
41.49,-70.15,21.13
41.49,-69.83,18.69
41.49,-69.81,18.65
41.49,-69.79,18.66
41.49,-69.77,18.69
41.49,-69.75,18.7
41.49,-69.73,18.67
41.49,-69.71,18.69
41.49,-69.29,19.11
41.49,-69.27,19.13
41.47,-71.23,21.54
41.47,-71.21,21.64
41.47,-71.09,21.38
41.47,-71.07,21.36
41.47,-71.05,21.38
41.47,-71.03,21.26
41.47,-71.01,21.25
41.47,-70.99,21.28
41.47,-70.97,21.23
41.47,-70.95,21.21
41.47,-70.59,21.84
41.47,-70.55,21.83
41.47,-70.53,21.79
41.47,-70.51,21.85
41.47,-70.49,21.95
41.47,-70.47,22.22
41.47,-70.45,22.34
41.47,-70.43,22.39
41.47,-70.41,22.4
41.47,-70.39,22.39
41.47,-70.37,22.38
41.47,-70.35,22.35
41.47,-70.33,22.28
41.47,-70.31,22.16
41.47,-70.29,22.13
41.47,-70.27,22.06
41.47,-70.25,22.07
41.47,-70.23,22.12
41.47,-70.21,22.09
41.47,-70.19,21.8
41.47,-70.17,21.25
41.47,-70.15,21.11
41.47,-69.81,18.47
41.47,-69.79,18.5
41.47,-69.77,18.53
41.47,-69.75,18.59
41.47,-69.73,18.55
41.45,-71.25,21.3
41.45,-71.23,21.31
41.45,-71.21,21.33
41.45,-71.13,21.02
41.45,-71.11,21.13
41.45,-71.09,21.26
41.45,-71.07,21.31
41.45,-71.05,21.23
41.45,-71.03,21.21
41.45,-71.01,21.21
41.45,-70.99,21.18
41.45,-70.55,21.95
41.45,-70.53,21.88
41.45,-70.51,21.77
41.45,-70.49,21.82
41.45,-70.47,22.02
41.45,-70.45,22.21
41.45,-70.43,22.29
41.45,-70.41,22.29
41.45,-70.39,22.3
41.45,-70.37,22.24
41.45,-70.35,22.16
41.45,-70.33,22.15
41.45,-70.31,22.12
41.45,-70.29,22.09
41.45,-70.27,22.03
41.45,-70.25,21.94
41.45,-70.23,21.93
41.45,-70.21,22.0
41.45,-70.19,21.9
41.45,-70.17,21.43
